Year(Release_Date),Publisher(s),Count(*)
2015,"System Void Games",1
2015,Sørb,1
2015,"T-Rex Games",1
2015,"T.G.S. TRUE GAMES STUDIO LIMITED",1
2015,"Tabasco Interactive",1
2015,tabrls,1
2015,"Tactic Studios Inc.",1
2015,"Tagstar Games",4
2015,"Tale of Tales",1
2015,Talentplace,1
2015,"Tall Studios",1
2015,"Tall Tail Studios",1
2015,"TallTech studio",1
2015,"Tamarin Studios",1
2015,"Tap To Win",1
2015,"Targhen Games",1
2015,"Tartezal Holdings Ltd.",4
2015,"Tasharen Entertainment Inc.",1
2015,TaxSoft,1
2015,"TB Games",1
2015,"TBA Games",1
2015,"TBDTS Games",1
2015,"Tchagata Games",1
2015,TCHOW,1
2015,"Team Eleven Eleven",1
2015,"Team Fractal Alligator",1
2015,"Team Frizz",1
2015,"Team Grybanser Fox",1
2015,"Team Jolly Roger",1
2015,"Team Junkfish",2
2015,"Team Kryll",1
2015,"Team Monkey",1
2015,TEAM101,1
2015,"Team17 Digital Ltd",15
2015,Techland,3
2015,"Technomancy Studios",1
2015,"Teeworlds Team",1
2015,Tekitown,1
2015,"Teknik Gaming",1
2015,"Telltale Games",1
2015,"Tenshu General",1
2015,"TeraBit Software",1
2015,Terapoly,1
2015,"Terminal Press",2
2015,TERNOX,2
2015,"Tethys Interactive LLC",1
2015,"THE BROTHERHOOD",2
2015,"The Conjurer's Tower",1
2015,"The Department of Silly Stuff, LLC",1
2015,"The Fighter Collection",5
2015,"The Fine Young Capitalists",2
2015,"The Foundry",1
2015,"The Future Of Videogames",1
2015,"The Game Creators",4
2015,"The Game Creators Ltd",5
2015,"The Icehouse",1
2015,"The Isle Development Team",1
2015,"The Light Sword Team",3
2015,"The Lo-Fi Apocalypse, Inc.",1
2015,"The Loneliest Pixel",1
2015,"The Mundi Project Game Studios",1
2015,"The Net Champs",1
2015,"The Pompous Pixel",1
2015,"The Quadsphere",1
2015,"The Revills Games",1
2015,"The Sidekicks",1
2015,"The SKSE Team",1
2015,"The Stork Burnt Down",1
2015,"The Tambourine",1
2015,"The Wanderer",1
2015,"TheGameWall Studios",3
2015,"Them Games",1
2015,TheShortAndTheTall,2
2015,TheWgames,1
2015,Thinice,1
2015,"Thirsten Studios",1
2015,"Thomas Biskup",1
2015,"Thomas Christof",1
2015,"Thomas Gwaltney",1
2015,"Thomas Happ Games LLC",1
2015,"Thorsten Schleinzer",1
2015,ThoughtSTEM,1
2015,THQ,3
2015,Threaks,3
2015,"Three Brothers Games",1
2015,"Three Flip Studios",3
2015,"Three Phase Interactive Pty Ltd",1
2015,"Three Prong Productions",1
2015,"Thrill Pill Games",1
2015,Thrillion,1
2015,"Thunder Lotus Games",2
2015,"Thylacine Studios LLC",1
2015,"Tianyu Studio",1
2015,"TicToc Games",1
2015,"Tiger Style",1
2015,"Tigerish Games",1
2015,"Tilting Point",1
2015,"Tim Sullivan",1
2015,"Timedrop Studios",2
2015,"Tin Man Games",7
2015,"Tiny Colossus",1
2015,"Tiny Utopia",1
2015,tinyBuild,6
2015,"Tipping Goat LLC",1
2015,Tisnart,1
2015,tjern,1
2015,"Toasty Games",1
2015,tobyfox,1
2015,"Tochas Studios",2
2015,"Tom Johnson",2
2015,"ToMorning Productions",1
2015,"Tomorrow Corporation",1
2015,Tongsun,1
2015,"Tonguç Bodur",1
2015,"Tony Jameson",1
2015,Top3Line,1
2015,"TopWare Interactive",10
2015,"TopWare Interactive AG",8
2015,"Torkal Games",1
2015,"Tortuga Team",1
2015,"Total Monkery",1
2015,"Touchfight Games LLC",1
2015,"Toy Temp",1
2015,"Transcendent Games",1
2015,"Travian Games GmbH",2
2015,"Trazzy Entertainment",8
2015,"TreeFortress Games",2
2015,"Trek Industries, Inc",1
2015,"Trese Brothers",1
2015,"Tri Synergy",2
2015,"Tri Synergy, Inc.",3
2015,TRI.G,1
2015,"Triangle Studios",2
2015,"Tribute Games Inc.",1
2015,Trichotomy,1
2015,"Trion Worlds",9
2015,"Trion Worlds, Inc.",3
2015,"Triple Lasers",1
2015,"Tripwire Interactive",2
2015,"Triskell Interactive",1
2015,"Triumph Studios",1
2015,Triverske,1
2015,"Tru Blu Games",2
2015,"Tuomo Laine",2
2015,TURBOGUN,1
2015,"Turmoil Games",1
2015,"Turning Wheel LLC",1
2015,"Turtle Sandbox LLC",1
2015,TwinDrills,1
2015,"Two Desperados",1
2015,"U&I Entertainment",1
2015,"Uber Entertainment",1
2015,Ubisoft,26
2015,"Ubisoft - San Francisco",1
2015,"Ubisoft Entertainment",2
2015,"UK VENUS",1
2015,"Undead Labs LLC",2
2015,undef,1
2015,"Underdog Games",1
2015,Undergroundies,1
2015,UnexEvo,1
2015,UNIT9,1
2015,"United Independent Entertainment GmbH",10
2015,UnitedIndie,1
2015,Untame,2
2015,"Unterrainer Informatik OG",1
2015,Untouch,1
2015,"Unwonted Studios",2
2015,"Uppercut Games Pty Ltd",1
2015,"Valhalla Cats",1
2015,Valsar,1
2015,ValuSoft,1
2015,VaragtP,2
2015,"Varia Games",1
2015,varlamov5264,1
2015,"Vasara Entertainment",2
2015,"VDO Games",1
2015,Vectorpark,1
2015,"Vermont Software Studios,LLC",1
2015,"Versus Evil",7
2015,"Vertex Games, S.C.",1
2015,"Vertex Pop",1
2015,"Vertigo Games",1
2015,"Vertigo Gaming Inc.",1
2015,"Verto Studio LLC",1
2015,"Very Simple Idea Studios",1
2015,"vidiludi games and entertainment",1
2015,"Viewpoint Games",1
2015,vikingfabian.com,1
2015,Viperante,1
2015,"Virtual Basement LLC",1
2015,"Virtual Racing Industries Ltd.",9
2015,"Vision Riders Entertainment",1
2015,"Vital Games Ltd",1
2015,"Viva Meda",1
2015,"Viva Media",20
2015,Vlambeer,2
2015,Vogelsap,1
2015,"VoidMain Studios",1
2015,"Vostok Games",4
2015,VoxelStorm,2
2015,"VP Project",1
2015,VROOM,2
2015,"Vysoko Anime Production",3
2015,wacha.ru,1
2015,"Wadjet Eye Games",2
2015,"Wakeskater Studio",2
2015,"Walter Machado",1
2015,"Wander MMO",1
2015,Warballoon,1
2015,Wareberd,1
2015,Wargaming.net,1
2015,"WarGirl Games",3
2015,"Warner Bros.",3
2015,"Warner Bros. Interactive Entertainment",6
2015,"Warner Home Video",20
2015,WARTEAM,1
2015,"Wastelands Interactive",3
2015,WayForward,4
2015,"WB Games",1
2015,"WEB Gaming Entertainment",1
2015,"Web Interactive Solutions",1
2015,webgames,1
2015,Webrox,1
2015,"wefiends, Inc.",1
2015,"Weird and Wry",1
2015,"Wesley LaFerriere",1
2015,"West Coast Software",1
2015,Wetgenes,1
2015,"WhackAKey Games",1
2015,"Whale Nebula",1
2015,"Whalenought Studios",1
2015,"White Cat",2
2015,"White Clover Inc.",1
2015,"White Giant RPG Studios, LLC",1
2015,"Wicked Fun, Inc.",1
2015,"Wicked Witch Software (Steam)",1
2015,"Wild Guess Software",1
2015,"Wild Wolf Std",1
2015,Wildgrass,1
2015,Windforce,1
2015,"Windmill Games",1
2015,"Winged Pixel Inc.",1
2015,"Winter Bloom",1
2015,"Winter Drake Teller",1
2015,"Winter Wolves",5
2015,"winterworks GmbH",1
2015,"Wiseman Softworks",1
2015,"Witch Beam",1
2015,"Wizards of the Coast LLC",1
2015,WnMStudio,1
2015,"Wolf Ray Studios",1
2015,Wolfiesoft,1
2015,"Woodsy Studio",1
2015,"Workinman Interactive, LLC.",1
2015,"WRF Studios",2
2015,"WSONG LLC",1
2015,WTFOMGames,2
2015,www.dev-zoo.net,1
2015,"www.handy-games.com GmbH",1
2015,"Wyse Games",1
2015,Wytchlight,2
2015,"Xander's Corgi Arcade",1
2015,xinoro,1
2015,"Xiotex Studios",1
2015,"XMPT Games",1
2015,XSEED,4
2015,"Xtase Studios",1
2015,xXarabongXx,1
2015,"Yai Gameworks",1
2015,"Yang Sun",1
2015,"Yanim Studio",1
2015,yayapipi,1
2015,YeaBoing,1
2015,"YFC games",2
2015,"yfyx games",1
2015,"YGGDRASIL STUDIO",7
2015,Yokcos,1
2015,YOX-Project,1
2015,"Ysty Games",1
2015,"Yunus Ayyildiz",1
2015,"Z-Software GmbH",1
2015,Zachtronics,2
2015,ZackBellGames,2
2015,"Zadzen Games Ltd.",1
2015,"Zandel Media",1
2015,"Zanrai Interactive",1
2015,"Zanza Studios, LLC",1
2015,"Zanza Studios, LLC.",1
2015,Zed-ex,1
2015,"Zeenoh Inc.",1
2015,"Zeiva Inc",6
2015,zemaGamez,1
2015,"Zeno Rogue",1
2015,"Zepetto U.S.A. Inc.",1
2015,Zeritum,1
2015,"Zero Dollarz ",1
2015,"Zhoori Maang Entertainment",1
2015,"Zillion Whales",1
2015,"ZiMAD, Inc.",1
2015,Zinnusl,2
2015,"Zoink Games",3
2015,"Zoo Corporation",12
2015,"Zueira Digital",1
2015,"Zut Games",1
2015,"ZXDigital Ltd",2
2015,"© 2015 Alternative Software Ltd.",1
2016,"  Milestone S.r.l.",1
2016," Big Fish Games",1
2016," Gaming Corps AB",1
2016," Slitherine Ltd",1
2016,"10tons Ltd",1
2016,17Studio,1
2016,"1C Company",1
2016,"2020 Venture",1
2016,22cans,1
2016,"2Awesome Studio",1
2016,"2Chance Projects",1
2016,"2D Heroes",1
2016,2K,5
2016,"3 Fright",1
2016,"3100 games",1
2016,"314 Arts",1
2016,"3D Realms",2
2016,"3Dflow SRL",1
2016,3Division,1
2016,"4 I Lab",1
2016,"505 Games",6
2016,5Wolf,1
2016,"89AM Studio",1
2016,8Floor,4
2016,8i,1
2016,@unepic_fran,1
2016,"A Crowd of Monsters",1
2016,"AAD Productions",3
2016,"Aaron Legault",1
2016,"Above and Beyond Technologies",1
2016,"Abrakam SA",1
2016,"Absolutist Ltd.",3
2016,"Abstract Tree Studio",1
2016,"Acceleroto, Inc.",1
2016,AceGamer,1
2016,Activision,3
2016,"Acuze Interactive",1
2016,"Adam McLellan",1
2016,adamgryu,1
2016,"Adham Jaber",1
2016,"Adult Swim Games",5
2016,"Advent RPG",1
2016,"Adventure Mob",1
2016,"Aeonic Entertainment",2
2016,"Aerosoft GmbH",5
2016,"Afrobeast PTY. LTD.",1
2016,"Afterthought Studios",2
2016,"AGM PLAYISM",14
2016,"Airys Software",1
2016,Akella,1
2016,"Aksys Games",2
2016,"Alawar Entertainment",4
2016,"Aldin Dynamics",1
2016,"Aldorlea Games",11
2016,"Alex Woodcock",1
2016,"Alexander Byzov",2
2016,"Alexander Chipurnykh",1
2016,Alientrap,2
2016,Alkemi,1
2016,Allegorithmic,1
2016,"Allen Dayan",1
2016,Alpheratz*,1
2016,Altfuture,1
2016,"AltspaceVR, Inc.",1
2016,"Alzan Studios, LLC",1
2016,"Amanita Design",1
2016,"Amnia Interactive Inc.",1
2016,"AMPLITUDE Studios",1
2016,"Anarkis Gaming",1
2016,"Anatoliy Loginovskikh",1
2016,"Anchora Games",1
2016,Andrettin,2
2016,"Andrew Willman",1
2016,"Andrii Vintsevych",2
2016,"Animakemu Games",1
2016,"Animate Objects",1
2016,Animootor,1
2016,"Animus Interactive Inc",1
2016,"Ankama Games",2
2016,ANPA.US,8
2016,"Ant Workshop Ltd",2
2016,"Antanas Marcelionis",2
2016,"Anti Crunch Studios",1
2016,Anticto,1
2016,"Application Systems Heidelberg",2
2016,"Aqualuft Games",2
2016,"Arc System Works",2
2016,"Arcane Four Studios",1
2016,"Arcanity Inc",1
2016,"Arcen Games, LLC",2
2016,"Arctic Hazard Game Studio a/s",1
2016,ArcticFox223,1
2016,"Argus Games",4
2016,"Aric Morrow",1
2016,"Armature Studio, LLC",1
2016,"Armature Studio, LLC.",2
2016,"ARTE France",1
2016,"Artem Bondin",1
2016,"Arthur Kariev",2
2016,"Artifex Mundi",7
2016,Aspyr,1
2016,"Astra Game Studio",1
2016,"astragon Entertainment GmbH",4
2016,Atari,2
2016,"Atlinks Corporation",1
2016,ATLUS,1
2016,"Atom Republic",1
2016,"Atomic VR Inc.",1
2016,"AtomicTorch Studio",1
2016,Atriagames,3
2016,"Aundre Rogers",1
2016,Autarca,1
2016,"Autumn Games",1
2016,"Avanquest Software Publishing Ltd",1
2016,AVE,1
2016,"Awfully Nice Studios",1
2016,"Axis Games",2
2016,"Axolot Games",1
2016,"Back To Basics Gaming",7
2016,"Bad Seed",1
2016,"BadFly Interactive, a.s.",1
2016,Badim,1
2016,"Badland Games",2
2016,"Bakershah Games",1
2016,"Balcony Team",1
2016,"BANDAI NAMCO Entertainment",16
2016,Bandello,2
2016,"Barnstorm Games",1
2016,"Baroque Decay",1
2016,"Basaltic studio",1
2016,"Batholith Entertainment",1
2016,"Batu Games LLC",1
2016,"Beach Interactive",1
2016,Beamdog,1
2016,"Beast Mode Games",2
2016,Beatshapers,1
2016,"BeautiFun Games",1
2016,"Behaviour Digital",1
2016,"Benji Bananas",1
2016,BernhardM,1
2016,"Best Way Soft",4
2016,BetaDwarf,1
2016,"Betelgeuse Zero",1
2016,"Beyond Technical",1
2016,beyondthosehills,1
2016,"Big Ant Studios",2
2016,"Big Fat Simulations Inc.",1
2016,"Big Fish Games",6
2016,"Big Fish Games, Inc.",1
2016,"Bigben Interactive",1
2016,"BigScreen, Inc.",1
2016,"Bigzur Games",1
2016,"Binary Cocoa",1
2016,"BISBOG SA",1
2016,Bisonia,1
2016,"Bit Planet Games, LLC",1
2016,"BitCake Studio",1
2016,"bitComposer Interactive GmbH",2
2016,"BitFinity ",1
2016,"Bitmen Studios",1
2016,"Black Carbon",1
2016,"Black Cloud Studios",1
2016,"Black Delta",1
2016,"Black Dog ",1
2016,"Black Forest Games",1
2016,"Black Golem",1
2016,"Black Mist Studios",1
2016,"Black Sheep studio",1
2016,"Black Shell Media",25
2016,"BlackFoot Studios",1
2016,"Blacklight Interactive",1
2016,"Blackrose Industries",1
2016,"Blacksea Odyssey",1
2016,"Blackthorn Media, LLC",1
2016,"Blake Fix",1
2016,"Blake Garner",1
2016,BlauwPrint,1
2016,"Blaze Epic",1
2016,"Blaze Gamers",1
2016,"Blazing Griffin",1
2016,Bleank,1
2016,"Blind Mind Studios",1
2016,"Blooming Buds Studio",1
2016,"Blowfish Studios",4
2016,Bludgeonsoft,1
2016,"Blue Brain Games",1
2016,"Blue Mammoth Games",1
2016,"Blue Mana Entertainment",1
2016,"BlueLine Games",1
2016,"Bluish-Green Games Inc.",1
2016,Blyts,1
2016,"BME Digital Studios",1
2016,Bohfam,1
2016,"Boncho Games",2
2016,"Boomzap Entertainment",1
2016,"Bossa Studios",3
2016,"Bouchard Industries",1
2016,Brainchild,3
2016,"BrainCraft Gaming",1
2016,BrainGoodGames,1
2016,"Brainwashing Games",1
2016,"Bread Vision Studios LLC.",1
2016,BRHP,1
2016,"Bright Lanterns",1
2016,"BRINK 3D",1
2016,"Bromoco Games",1
2016,"Brothers Flint",1
2016,"Brutal Studio",1
2016,"Bryan Gale",1
2016,"BTD Team",1
2016,"Buffalo Vision",1
2016,BUG-Studio,2
2016,"Bugbyte Ltd.",2
2016,"Buka Development",1
2016,"Buka Entertainment",6
2016,"Bulldog Interactive",1
2016,"Burak Dabak",1
2016,"Burnin Ape",1
2016,"Butlerstyle Entertainment",1
2016,Butterflyware,1
2016,"Butterscotch Shenanigans",2
2016,"Byulbram Studio",1
2016,"Cadence Games",1
2016,"Caged Element Inc.",1
2016,"Cake Collective Games",1
2016,Cakewalk,5
2016,"Calvin Weibel",1
2016,Camaquem,1
2016,"Campo Santo",2
2016,"Cannibal Interactive",1
2016,Capcom,6
2016,"CAPCOM Co., Ltd.",1
2016,"Caravel Games",1
2016,"Cardboard Keep",1
2016,"Cartoon Network",1
2016,CashcowGames,1
2016,"Castro Brothers",1
2016,Casualogic,1
2016,"CBE Software s.r.o.",1
2016,CCP,1
2016,Celeris,1
2016,"Changyou.com Limited",2
2016,"Charlie Evans",1
2016,CharlieH,1
2016,"Cheese and Bacon Games",1
2016,"Chequered Ink Ltd.",1
2016,"Cherry Pie Games",1
2016,"Cherry Pop Games",2
2016,"ChessBase GmbH",1
2016,Chewa,1
2016,chickeninthecornstudio,1
2016,"Choice of Games",8
2016,"Choice Provisions",1
2016,"Chondrite Games",1
2016,"Christ Laurenz Sambrano",1
2016,"Christian Reuter",1
2016,"Chronicle Games",1
2016,"Chubby Pixel",3
2016,Chucklefish,1
2016,"Chucklefish Games",1
2016,"CINEMAX, s.r.o.",2
2016,CivilSavages,2
2016,Clapfoot,1
2016,CleanWaterSoft,1
2016,"Clever Endeavour Games",1
2016,Clever-Plays,1
2016,Cleverweek,3
2016,"Cliffhanger Productions",2
2016,"Close Studios",1
2016,"Cloudhead Games ltd.",1
2016,"Clouds and Blue",2
2016,"CloudTheWolf Games",2
2016,"Coffee Stain Studios",2
2016,ColloseusX,1
2016,"Colopl NI",1
2016,"Colossal Wreck",1
2016,ComonGames,1
2016,"Compulsion Games",1
2016,"Concrete Games",1
2016,"Console Classics",1
2016,Convex,1
2016,"Cool Mini or Not",1
2016,"Corbomite Games",1
2016,"Corrosive Studios LLC",2
2016,"Coty Getzelman",1
2016,COWCAT,1
2016,CPsoft,1
2016,"Crate Entertainment",1
2016,"Crazy Rocks Studios",1
2016,"CRAZYDIAMOND CO., LTD.",1
2016,"Creaky Corpse Ltd",1
2016,"Creative Storm Entertainment",1
2016,"Crian Soft",1
2016,"Crimson Duck Studios",1
2016,"Critical Games",1
2016,Crowbox,1
2016,"Crunchy Games",1
2016,"Crunchy Leaf Games",1
2016,"Crusty Squirrel",1
2016,Crytek,1
2016,cupholder,1
2016,"Curious Planet",1
2016,"Curvature Systems",3
2016,"Curve Digital",1
2016,"cwade games",1
2016,Cyanide,2
2016,"Cyanide Tea",2
2016,CyberLink,4
2016,CydoniaGate,1
2016,"Daedalic Entertainment",8
2016,"Dagestan Technology",7
2016,"Daisy Maze Games",1
2016,"Dancing Developers",1
2016,"Daniel Kim",1
2016,"Daniel Mullins Games",2
2016,"Daniel Riley",1
2016,"Daniel Wright",1
2016,DanielDavisGames,1
2016,Dan_D,1
2016,"Dark Day Interactive",1
2016,"Dark Roast Entertainment",1
2016,"DarkArts Studios",1
2016,DarkGod,1
2016,"Data Realms, LLC	",1
2016,"Date Nighto",2
2016,davevillz,2
2016,"David Capello",1
2016,"David Mccue",1
2016,"Daybreak Game Company",6
2016,"Days of Wonder",1
2016,"DDD Wares",1
2016,DEADBIT,1
2016,"Deadbreed AB",7
2016,"Decent Software LLC",1
2016,Deck13,4
2016,"Dedication Labs",1
2016,"Deep Silver",5
2016,Defroids,1
2016,Degica,38
2016,DEKDEV,1
2016,"DeltaNova Studios",1
2016,"Dénis Múrias",1
2016,"Desert Owl Games, LLC",5
2016,"Destructive Creations",1
2016,DEVGRU-P,1
2016,Devoga,1
2016,"Devolver Digital",13
2016,"Devolver Digital Films",8
2016,"Dewdrop Games",1
2016,Dexmes,1
2016,"DEZ Studio",1
2016,"Dharker Studio",10
2016,"Diego Rodrigues",1
2016,"Digerati Distribution",2
2016,"Digital Crafter",1
2016,"Digital Happiness",1
2016,"Digital Homicide Studios",3
2016,"Digital Tribe",2
2016,"Digital Tribes",1
2016,Digitallion,1
2016,"Dima Kiva",1
2016,"Dingo Games",1
2016,"Dinofarm Games",1
2016,"DiPi Games",1
2016,"Discovr Labs",1
2016,"Disney Interactive",7
2016,"DMD 'Ware",1
2016,"DNZY Games",1
2016,"Dogenzaka Lab",6
2016,"Dolores Entertainment",1
2016,"Doomsday Games",1
2016,"Doomster Entertainment",1
2016,dotBunny,1
2016,DotEmu,1
2016,"Double Fine Productions",1
2016,"Double Plus Good Games",1
2016,"Double Stallion Games",1
2016,"Dovetail Games",23
2016,"Dovetail Games - Flight",25
2016,"Dovetail Games - Trains",17
2016,"DQ Team",1
2016,"Drafthouse, FilmBuff",1
2016,Dreadbit,1
2016,"Dream Catcher Chronicles",1
2016,"Dream Reactor",1
2016,"Dream Within",1
2016,DreamsSoftGames,1
2016,Drool,1
2016,dsquare,1
2016,Dualhaze,1
2016,"Dumativa Creative Studio",1
2016,dwCrew,1
2016,"Dylan Fitterer",1
2016,"Dzung Phung Dinh",2
2016,"Eagle Dynamics",1
2016,"Edd Coast",1
2016,"EDE ARCADE",1
2016,eduweb,3
2016,"Eerie Bear Games",1
2016,EfimovMax,1
2016,Eforb,1
2016,Egosoft,2
2016,"Ejoy Games",1
2016,EJRGames,3
2016,electrolyte,1
2016,"Ellada Games",1
2016,"eMedia Music",2
2016,"Emilios Manolidis",1
2016,"Endless Loop Studios",1
2016,"Enlight Software Limited",4
2016,"Enlightened Games",1
2016,"Enormous Elk",1
2016,"Enrick Lambert",1
2016,"Enter Main Loop",1
2016,"Epic Games",1
2016,"Epic Quest Games",1
2016,"Eren Ayd?n",1
2016,erobotan,1
2016,"Escape Velocity Limited",1
2016,"ESTsoft Inc.",1
2016,"Etter Studio",1
2016,"EuroVideo Medien GmbH",1
2016,"Evil Indie Games",1
2016,"Evil Twin Artworks",1
2016,"Evilized productions",1
2016,"Excalbur Games",1
2016,Excalibur,4
2016,exoa,1
2016,"Explosive LLC",1
2016,"Exquisite Games",1
2016,"Eyemobi Ltd.",1
2016,"Fabio Ferrara",1
2016,"Facepunch Studios",1
2016,"Factus Games",1
2016,"Fair Weather Studios, LLC",1
2016,"Fallen Tree Games Ltd",1
2016,Farjay.com,1
2016,"FAT BOMB STUDIOS, LLC",1
2016,Faton,2
2016,"Felix Wunderlich",1
2016,"Fenghuang Game",1
2016,"Feral Interactive (Linux)",1
2016,"Feral Interactive (Mac)",5
2016,"Ferocity 2D",1
2016,"Fifth Dimension Company",1
2016,FilmBuff,2
2016,"Fire Panda Ltd.",1
2016,"Fireproof Games",1
2016,"Fish Factory Games",1
2016,"Fish Factory Media",1
2016,"Fishing Cactus",2
2016,"FIVE-BN GAMES",6
2016,"Flatbox Studios LLC",1
2016,Flazm,2
2016,"FleetCOMM Technologies LLC",1
2016,"Floating Brain Limited",1
2016,"Flox Studios Ltd.",2
2016,"Fluffy Kitten Studios",1
2016,"Flyhigh Works",1
2016,"Flyleap Studios",1
2016,"FlynnFour Games",4
2016,"FobTi interactive",1
2016,"Focus Home Interactive",6
2016,"Focus Multimedia",2
2016,"Focus Studios",1
2016,"Fomochkina Margarita",1
2016,"FOO VR, Inc.",1
2016,"For All To Play",1
2016,Foreignvr,1
2016,"Forever Entertainment S. A.",7
2016,"Forever Humble PDX",2
2016,"Forgotten Empires LLC",2
2016,"Fossil Games",1
2016,"Four Winged Studio",1
2016,Fraoula,1
2016,"Freakinware Studios",1
2016,"Free Range Games",1
2016,Freedomize,1
2016,Freekstorm,1
2016,FreezeNova,2
2016,"Frima Originals",1
2016,Frogames,2
2016,"FromSoftware, Inc.",2
2016,"Frontier Developments",5
2016,"Frozen Flame",1
2016,Frozenbyte,1
2016,"Fruitbat Factory",4
2016,Fun4Family,2
2016,Funcom,1
2016,"Funny Games Group",1
2016,Futuretown,4
2016,"FX Interactive",1
2016,G2CREW,2
2016,"Gadget Games",1
2016,"Gaijin inCubator",1
2016,"Galactic Bits, Inc",1
2016,"Galina Ananeva",1
2016,"Galvanic Games",1
2016,"Game Studio Abraham Stolk Inc.",1
2016,Game-Labs,1
2016,"GameArt Studio GmbH",1
2016,"Gameforge 4D GmbH",4
2016,GameLooper,1
2016,"GameMill Entertainment",1
2016,"Games For Tutti",1
2016,"Games Starter",3
2016,GamesBoosters,1
2016,GamesCafe,1
2016,GameShark,1
2016,"GameUS Inc",1
2016,Gamevial,1
2016,"Gaming Corps AB",1
2016,"Gatling Goat Studios",2
2016,"Gato Salvaje S.L.",1
2016,"GCE, LLC",1
2016,"Gearbox Software",4
2016,"Gennady Guryanov",1
2016,GenomGames,2
2016,"Gentle Ghouls",1
2016,Geomertex,1
2016,"Ghost Machine",6
2016,"Ghostlight LTD",5
2016,Gindie,1
2016,"Glass Knuckle Games",1
2016,"Goblinz Studio",1
2016,"Godot Engine",1
2016,GoffaGames,1
2016,Google,1
2016,"GP Games",1
2016,GrabTheGames,11
2016,GraveFan,1
2016,Graviteam,1
2016,"Gravity Europe SAS",1
2016,"Gravity Interactive, Inc.",1
2016,"Green Lava Studios",1
2016,"Green Man Loaded",3
2016,"Greens s.r.o.",1
2016,"Greeny Games Studio",1
2016,"Gridlock Interactive",1
2016,"Ground Up Games Pty Ltd ®",1
2016,"Groupees Interactive",1
2016,"Grunge Games LTD",1
2016,"GSProductions Ltd.",1
2016,GTGD,1
2016,"GuGames DEV",1
2016,GuidiGermano,1
2016,"Guru Games",2
2016,"Guy Godin",1
2016,"H2 Interactive Co., Ltd.",1
2016,"Half-Life 2: Short Stories Team",1
2016,"Halycon Media",1
2016,"Hammer Glass Studio",1
2016,"Hamster On Coke Games",1
2016,"Handsome Dragon Games",1
2016,"Happy Polygon",1
2016,"Happy Tuesday",1
2016,"Havishamone Games",1
2016,"Headtrip Games llc",1
2016,"Headup Games",7
2016,"Heart Machine",2
2016,Heartomics,2
2016,"Heathen Engineering",1
2016,HellconX™,1
2016,"HellconX™ Games",1
2016,"HellconX™ Studio",1
2016,"Hendrik Felix Pohl",1
2016,HeroCraft,1
2016,"Herrero Games",1
2016,Hexage,1
2016,"HexWar Games",3
2016,"HFM Games",1
2016,"Holgersson Entertainment",1
2016,"Holotech Studios",1
2016,"Hoplon Infotainment",1
2016,"Hopoo Games, LLC",1
2016,"HORN & IVRY",1
2016,"Hosted Games",10
2016,"House of Wire",1
2016,HTC,1
2016,"Hungry Planet Games",1
2016,HuniePot,2
2016,"Hunter Studio",1
2016,"Hydrant Games",2
2016,"HyperBerry Games",1
2016,HyperPub,1
2016,I-Illusions,1
2016,"Iceberg Interactive",6
2016,"Iceflake Studios",2
2016,"Icy Studios",1
2016,"Idea Factory International",33
2016,"iEntertainment Network Inc",1
2016,"iFun4all Ltd.",1
2016,Ignishot,1
2016,"IKEA Communications AB",1
2016,IllusoryWorldEntertainment,1
2016,"Imaginary Monsters",1
2016,"Imbanova Entertainment Inc.",1
2016,"IMCGAMES Co.,Ltd.",5
2016,"Immanitas Entertainment GmbH",1
2016,"Immersed Games",1
2016,"Immersive VR Education Ltd.",2
2016,"Immortal Game Studio",1
2016,"Imperia Online LTD",1
2016,"Inane Games",1
2016,"Inception Soft",1
2016,"increpare games",1
2016,IndieGala,1
2016,IndieKeep,1
2016,indiemaatheus,1
2016,Indietopia,1
2016,"Indimo Labs LLC",1
2016,"Individual Software",7
2016,"Industry Games",1
2016,"Infamous Quests",2
2016,initials,1
2016,"iNK Stories",1
2016,"inkle Ltd",2
2016,"Innerspace VR",1
2016,"Insane Dreamers",1
2016,InselGames,2
2016,"InterAction studios",2
2016,"Interama - Interactive Technology",1
2016,"Intropy Games",1
2016,"inXile Entertainment",1
2016,"IQ Publishing",2
2016,"IRIS VR Inc.",1
2016,"irritatingFLY studio",2
2016,"Isaac Cohen",1
2016,"isTom Games Kft.",1
2016,"Itanimulli Games",1
2016,"Itsfine Games",1
2016,"IV Productions",5
2016,"Ivan Zanotti's MyMadness Works",1
2016,"Jack Twin",1
2016,"Jackbox Games, Inc.",1
2016,"Jackson Clarke",1
2016,"James Smith",1
2016,"Jason Free",1
2016,"JAST USA",4
2016,"Jaunt Inc.",1
2016,"JE Software",1
2016,"Jean-Baptiste Simillon",1
2016,"JED GAMES",7
2016,"Jerome Bodin",1
2016,"Jesper The End",1
2016,Jespertheend,1
2016,JetCatGames,1
2016,"JMJ Interactice",1
2016,"JMJ Interactive",1
2016,"Joe Richardson",2
2016,"John Bardinelli",1
2016,"John Wizard",1
2016,"Jonas Kyratzes",1
2016,"Jonathan BRASSAUD",1
2016,"Jonathan Mulcahy",1
2016,"Joona Vartiainen",1
2016,"Jordan Taylor",1
2016,"Jose Andres Vázquez Mártinez",1
2016,"JoyBits, LTD",1
